id,film,zustand,tomatometer
112,F12,betrunken,55
112,F13,betrunken,60
112,F14,betrunken,63
112,F15,betrunken,42
113,F1,nuechtern,17
113,F2,nuechtern,24
113,F3,nuechtern,16
113,F4,nuechtern,21
113,F5,nuechtern,18
113,F6,nuechtern,29
113,F7,nuechtern,30
113,F8,nuechtern,24
113,F9,nuechtern,27
113,F10,nuechtern,22
113,F11,nuechtern,20
113,F12,nuechtern,24
113,F13,nuechtern,25
113,F14,nuechtern,39
113,F15,nuechtern,21
113,F1,betrunken,66
113,F2,betrunken,43
113,F3,betrunken,43
113,F4,betrunken,49
113,F5,betrunken,57
113,F6,betrunken,49
113,F7,betrunken,56
113,F8,betrunken,66
113,F9,betrunken,55
113,F10,betrunken,63
113,F11,betrunken,55
113,F12,betrunken,48
113,F13,betrunken,68
113,F14,betrunken,69
113,F15,betrunken,56
114,F1,nuechtern,30
114,F2,nuechtern,23
114,F3,nuechtern,23
114,F4,nuechtern,28
114,F5,nuechtern,23
114,F6,nuechtern,31
114,F7,nuechtern,35
114,F8,nuechtern,33
114,F9,nuechtern,36
114,F10,nuechtern,25
114,F11,nuechtern,17
114,F12,nuechtern,30
114,F13,nuechtern,27
114,F14,nuechtern,30
114,F15,nuechtern,14
114,F1,betrunken,50
114,F2,betrunken,53
114,F3,betrunken,44
114,F4,betrunken,48
114,F5,betrunken,68
114,F6,betrunken,44
114,F7,betrunken,64
114,F8,betrunken,62
114,F9,betrunken,67
114,F10,betrunken,66
114,F11,betrunken,57
114,F12,betrunken,51
114,F13,betrunken,75
114,F14,betrunken,67
114,F15,betrunken,66
115,F1,nuechtern,44
115,F2,nuechtern,25
115,F3,nuechtern,15
115,F4,nuechtern,27
115,F5,nuechtern,45
115,F6,nuechtern,32
115,F7,nuechtern,29
115,F8,nuechtern,48
115,F9,nuechtern,30
115,F10,nuechtern,43
115,F11,nuechtern,32
115,F12,nuechtern,23
115,F13,nuechtern,34
115,F14,nuechtern,26
115,F15,nuechtern,19
115,F1,betrunken,48
115,F2,betrunken,45
115,F3,betrunken,47
115,F4,betrunken,45
115,F5,betrunken,66
115,F6,betrunken,54
115,F7,betrunken,35
115,F8,betrunken,75
115,F9,betrunken,54
115,F10,betrunken,52
115,F11,betrunken,34
115,F12,betrunken,66
115,F13,betrunken,63
115,F14,betrunken,78
115,F15,betrunken,54
116,F1,nuechtern,19
116,F2,nuechtern,24
116,F3,nuechtern,4
116,F4,nuechtern,31
116,F5,nuechtern,22
116,F6,nuechtern,33
116,F7,nuechtern,17
116,F8,nuechtern,34
116,F9,nuechtern,18
116,F10,nuechtern,11
116,F11,nuechtern,13
116,F12,nuechtern,25
116,F13,nuechtern,7
116,F14,nuechtern,30
116,F15,nuechtern,6
116,F1,betrunken,45
116,F2,betrunken,39
116,F3,betrunken,29
116,F4,betrunken,38
116,F5,betrunken,69
116,F6,betrunken,55
116,F7,betrunken,47
116,F8,betrunken,54
116,F9,betrunken,38
116,F10,betrunken,32
116,F11,betrunken,46
116,F12,betrunken,46
116,F13,betrunken,59
116,F14,betrunken,49
116,F15,betrunken,52
117,F1,nuechtern,36
117,F2,nuechtern,16
117,F3,nuechtern,25
117,F4,nuechtern,6
117,F5,nuechtern,41
117,F6,nuechtern,42
117,F7,nuechtern,24
117,F8,nuechtern,27
117,F9,nuechtern,33
117,F10,nuechtern,37
117,F11,nuechtern,12
117,F12,nuechtern,38
117,F13,nuechtern,27
117,F14,nuechtern,21
117,F15,nuechtern,25
117,F1,betrunken,50
117,F2,betrunken,54
117,F3,betrunken,40
117,F4,betrunken,41
117,F5,betrunken,57
117,F6,betrunken,70
117,F7,betrunken,46
117,F8,betrunken,56
117,F9,betrunken,51
117,F10,betrunken,53
117,F11,betrunken,54
117,F12,betrunken,60
117,F13,betrunken,51
117,F14,betrunken,50
117,F15,betrunken,37
118,F1,nuechtern,33
118,F2,nuechtern,14
118,F3,nuechtern,21
118,F4,nuechtern,31
118,F5,nuechtern,23
118,F6,nuechtern,34
118,F7,nuechtern,35
118,F8,nuechtern,27
118,F9,nuechtern,35
118,F10,nuechtern,24
118,F11,nuechtern,22
118,F12,nuechtern,19
118,F13,nuechtern,25
118,F14,nuechtern,38
118,F15,nuechtern,24
118,F1,betrunken,73
118,F2,betrunken,42
118,F3,betrunken,51
118,F4,betrunken,49
118,F5,betrunken,78
118,F6,betrunken,53
118,F7,betrunken,67
118,F8,betrunken,77
118,F9,betrunken,69
118,F10,betrunken,53
118,F11,betrunken,56
118,F12,betrunken,63
118,F13,betrunken,70
118,F14,betrunken,59
118,F15,betrunken,57
119,F1,nuechtern,28
119,F2,nuechtern,29
119,F3,nuechtern,19
119,F4,nuechtern,27
119,F5,nuechtern,56
119,F6,nuechtern,37
119,F7,nuechtern,48
119,F8,nuechtern,35
119,F9,nuechtern,30
119,F10,nuechtern,33
119,F11,nuechtern,36
119,F12,nuechtern,22
119,F13,nuechtern,24
119,F14,nuechtern,40
119,F15,nuechtern,35
119,F1,betrunken,67
119,F2,betrunken,57
119,F3,betrunken,51
119,F4,betrunken,55
119,F5,betrunken,81
119,F6,betrunken,53
119,F7,betrunken,61
119,F9,betrunken,80
119,F10,betrunken,71
119,F11,betrunken,62
119,F12,betrunken,62
119,F13,betrunken,78
119,F14,betrunken,62
119,F15,betrunken,60
120,F1,nuechtern,35
120,F2,nuechtern,27
120,F3,nuechtern,10
120,F4,nuechtern,32
120,F5,nuechtern,26
120,F6,nuechtern,35
120,F7,nuechtern,32
120,F8,nuechtern,34
120,F9,nuechtern,41
120,F10,nuechtern,21
120,F11,nuechtern,28
120,F12,nuechtern,26
120,F13,nuechtern,18
120,F14,nuechtern,29
120,F15,nuechtern,19
120,F1,betrunken,75
120,F2,betrunken,49
120,F3,betrunken,52
120,F4,betrunken,56
120,F5,betrunken,77
120,F6,betrunken,72
120,F7,betrunken,61
120,F8,betrunken,69
120,F9,betrunken,77
120,F10,betrunken,60
120,F11,betrunken,66
120,F12,betrunken,73
120,F13,betrunken,59
120,F14,betrunken,66
120,F15,betrunken,56
121,F1,nuechtern,39
121,F2,nuechtern,42
121,F3,nuechtern,18
121,F4,nuechtern,54
121,F5,nuechtern,31
121,F6,nuechtern,38
121,F7,nuechtern,40
121,F8,nuechtern,56
121,F9,nuechtern,46
121,F10,nuechtern,42
121,F11,nuechtern,26
121,F12,nuechtern,26
121,F13,nuechtern,40
121,F14,nuechtern,22
121,F15,nuechtern,29
121,F1,betrunken,94
121,F2,betrunken,84
121,F3,betrunken,63
121,F4,betrunken,64
121,F5,betrunken,89
121,F6,betrunken,79
121,F7,betrunken,82
121,F9,betrunken,91
121,F10,betrunken,83
121,F11,betrunken,84
121,F12,betrunken,76
121,F13,betrunken,85
121,F14,betrunken,75
121,F15,betrunken,85
122,F1,nuechtern,35
122,F2,nuechtern,30
122,F3,nuechtern,16
122,F4,nuechtern,25
122,F5,nuechtern,35
122,F6,nuechtern,41
122,F7,nuechtern,31
122,F8,nuechtern,40
122,F9,nuechtern,13
122,F10,nuechtern,26
122,F11,nuechtern,19
122,F12,nuechtern,6
122,F13,nuechtern,21
122,F14,nuechtern,33
122,F15,nuechtern,18
122,F1,betrunken,52
122,F2,betrunken,50
122,F3,betrunken,47
122,F4,betrunken,48
122,F5,betrunken,59
122,F6,betrunken,49
122,F7,betrunken,55
122,F8,betrunken,74
122,F9,betrunken,62
122,F10,betrunken,47
122,F11,betrunken,55
122,F12,betrunken,62
122,F13,betrunken,63
122,F14,betrunken,68
122,F15,betrunken,59
123,F1,nuechtern,35
123,F2,nuechtern,38
123,F3,nuechtern,25
123,F4,nuechtern,44
123,F5,nuechtern,33
123,F6,nuechtern,30
123,F7,nuechtern,26
123,F8,nuechtern,50
123,F9,nuechtern,40
123,F10,nuechtern,36
123,F11,nuechtern,18
123,F12,nuechtern,28
123,F13,nuechtern,44
123,F14,nuechtern,54
123,F15,nuechtern,40
123,F1,betrunken,60
123,F2,betrunken,37
123,F3,betrunken,45
123,F4,betrunken,43
123,F5,betrunken,70
123,F6,betrunken,47
123,F7,betrunken,52
123,F8,betrunken,63
123,F9,betrunken,59
123,F10,betrunken,52
123,F11,betrunken,52
123,F12,betrunken,58
123,F13,betrunken,82
123,F14,betrunken,56
123,F15,betrunken,36
124,F1,nuechtern,23
124,F2,nuechtern,12
124,F3,nuechtern,23
124,F4,nuechtern,19
124,F5,nuechtern,23
124,F6,nuechtern,27
124,F7,nuechtern,23
124,F8,nuechtern,40
124,F9,nuechtern,26
124,F10,nuechtern,35
124,F11,nuechtern,24
124,F12,nuechtern,11
124,F13,nuechtern,15
124,F14,nuechtern,21
124,F15,nuechtern,17
124,F1,betrunken,58
124,F2,betrunken,48
124,F3,betrunken,43
124,F4,betrunken,46
124,F5,betrunken,70
124,F6,betrunken,45
124,F7,betrunken,55
124,F8,betrunken,68
124,F9,betrunken,76
124,F10,betrunken,55
124,F11,betrunken,45
124,F12,betrunken,45
124,F13,betrunken,64
124,F14,betrunken,73
124,F15,betrunken,49
125,F1,nuechtern,24
125,F2,nuechtern,29
125,F3,nuechtern,17
125,F4,nuechtern,36
125,F5,nuechtern,23
125,F6,nuechtern,33
125,F7,nuechtern,32
125,F8,nuechtern,31
125,F9,nuechtern,40
125,F10,nuechtern,37
125,F11,nuechtern,34
125,F12,nuechtern,30
125,F13,nuechtern,32
125,F14,nuechtern,28
125,F15,nuechtern,34
125,F1,betrunken,67
125,F2,betrunken,51
125,F3,betrunken,42
125,F4,betrunken,37
125,F5,betrunken,73
125,F6,betrunken,61
125,F7,betrunken,53
125,F8,betrunken,66
125,F9,betrunken,55
125,F10,betrunken,62
125,F11,betrunken,48
125,F12,betrunken,63
125,F13,betrunken,57
125,F14,betrunken,66
125,F15,betrunken,49
126,F1,nuechtern,44
126,F2,nuechtern,20
126,F3,nuechtern,11
126,F4,nuechtern,21
126,F5,nuechtern,27
126,F6,nuechtern,38
126,F7,nuechtern,26
126,F8,nuechtern,38
126,F9,nuechtern,29
126,F10,nuechtern,14
126,F11,nuechtern,24
126,F12,nuechtern,21
126,F13,nuechtern,26
126,F14,nuechtern,26
126,F15,nuechtern,26
126,F1,betrunken,44
126,F2,betrunken,31
126,F3,betrunken,12
126,F4,betrunken,14
126,F5,betrunken,45
126,F6,betrunken,48
126,F7,betrunken,50
126,F8,betrunken,57
126,F9,betrunken,39
126,F10,betrunken,34
126,F11,betrunken,37
126,F12,betrunken,46
126,F13,betrunken,43
126,F14,betrunken,34
126,F15,betrunken,36
127,F1,nuechtern,39
127,F2,nuechtern,36
127,F3,nuechtern,27
127,F4,nuechtern,23
127,F5,nuechtern,52
127,F6,nuechtern,46
127,F7,nuechtern,32
127,F8,nuechtern,44
127,F9,nuechtern,40
127,F10,nuechtern,39
127,F11,nuechtern,35
127,F12,nuechtern,41
127,F13,nuechtern,29
127,F14,nuechtern,22
127,F15,nuechtern,26
127,F1,betrunken,51
127,F2,betrunken,56
127,F3,betrunken,36
127,F4,betrunken,47
127,F5,betrunken,55
127,F6,betrunken,56
127,F7,betrunken,42
127,F8,betrunken,65
127,F9,betrunken,56
127,F10,betrunken,56
127,F11,betrunken,45
127,F12,betrunken,47
127,F13,betrunken,69
127,F14,betrunken,60
127,F15,betrunken,53
128,F1,nuechtern,31
128,F2,nuechtern,17
128,F3,nuechtern,14
128,F4,nuechtern,22
128,F5,nuechtern,36
128,F6,nuechtern,34
128,F7,nuechtern,23
128,F8,nuechtern,22
128,F9,nuechtern,25
128,F10,nuechtern,34
128,F11,nuechtern,23
128,F12,nuechtern,25
128,F13,nuechtern,17
128,F14,nuechtern,34
128,F15,nuechtern,23
128,F1,betrunken,63
128,F2,betrunken,57
128,F3,betrunken,51
128,F4,betrunken,51
128,F5,betrunken,51
128,F6,betrunken,50
128,F7,betrunken,53
128,F8,betrunken,79
128,F9,betrunken,67
128,F10,betrunken,51
128,F11,betrunken,69
128,F12,betrunken,62
128,F13,betrunken,71
128,F14,betrunken,81
128,F15,betrunken,60
129,F1,nuechtern,47
129,F2,nuechtern,26
129,F3,nuechtern,18
129,F4,nuechtern,29
129,F5,nuechtern,32
129,F6,nuechtern,34
129,F7,nuechtern,39
129,F8,nuechtern,36
129,F9,nuechtern,30
129,F10,nuechtern,40
129,F11,nuechtern,42
129,F12,nuechtern,15
129,F13,nuechtern,35
129,F14,nuechtern,26
129,F15,nuechtern,28
129,F1,betrunken,69
129,F2,betrunken,54
129,F3,betrunken,37
129,F4,betrunken,53
129,F5,betrunken,57
129,F6,betrunken,53
129,F7,betrunken,68
129,F8,betrunken,71
129,F9,betrunken,62
129,F10,betrunken,54
129,F11,betrunken,58
129,F12,betrunken,65
129,F13,betrunken,72
129,F14,betrunken,79
129,F15,betrunken,49
130,F1,nuechtern,30
130,F2,nuechtern,35
130,F3,nuechtern,24
130,F4,nuechtern,32
130,F5,nuechtern,30
130,F6,nuechtern,50
130,F7,nuechtern,46
130,F8,nuechtern,46
130,F9,nuechtern,24
130,F10,nuechtern,53
130,F11,nuechtern,36
130,F12,nuechtern,40
130,F13,nuechtern,29
130,F14,nuechtern,44
130,F15,nuechtern,30
130,F1,betrunken,78
130,F2,betrunken,48
130,F3,betrunken,54
130,F4,betrunken,49
130,F5,betrunken,64
130,F6,betrunken,71
130,F7,betrunken,58
130,F8,betrunken,59
130,F9,betrunken,64
130,F10,betrunken,77
130,F11,betrunken,56
130,F12,betrunken,68
130,F13,betrunken,75
130,F14,betrunken,65
130,F15,betrunken,57
131,F1,nuechtern,32
131,F2,nuechtern,25
131,F3,nuechtern,14
131,F4,nuechtern,36
131,F5,nuechtern,21
131,F6,nuechtern,43
131,F7,nuechtern,35
131,F8,nuechtern,36
131,F9,nuechtern,33
131,F10,nuechtern,35
131,F11,nuechtern,12
131,F12,nuechtern,36
131,F13,nuechtern,34
131,F14,nuechtern,37
131,F15,nuechtern,27
131,F1,betrunken,58
131,F2,betrunken,57
131,F3,betrunken,37
131,F4,betrunken,39
131,F5,betrunken,53
131,F6,betrunken,55
131,F7,betrunken,43
131,F8,betrunken,62
131,F9,betrunken,56
131,F10,betrunken,53
131,F11,betrunken,40
131,F12,betrunken,54
131,F13,betrunken,51
131,F14,betrunken,68
131,F15,betrunken,50
132,F1,nuechtern,19
132,F2,nuechtern,23
132,F3,nuechtern,8
132,F4,nuechtern,23
132,F5,nuechtern,31
132,F6,nuechtern,29
132,F7,nuechtern,30
132,F8,nuechtern,38
132,F9,nuechtern,45
132,F10,nuechtern,50
132,F11,nuechtern,28
132,F12,nuechtern,33
132,F13,nuechtern,28
132,F14,nuechtern,23
132,F15,nuechtern,29
132,F1,betrunken,60
132,F2,betrunken,33
132,F3,betrunken,33
132,F4,betrunken,48
132,F5,betrunken,49
132,F6,betrunken,69
132,F7,betrunken,48
132,F8,betrunken,51
132,F9,betrunken,52
132,F10,betrunken,47
132,F11,betrunken,32
132,F12,betrunken,59
132,F13,betrunken,52
132,F14,betrunken,51
132,F15,betrunken,33
133,F1,nuechtern,30
133,F2,nuechtern,31
133,F3,nuechtern,19
133,F4,nuechtern,25
133,F5,nuechtern,16
133,F6,nuechtern,35
133,F7,nuechtern,37
133,F8,nuechtern,36
133,F9,nuechtern,17
133,F10,nuechtern,30
133,F11,nuechtern,10
133,F12,nuechtern,25
133,F13,nuechtern,22
133,F14,nuechtern,37
133,F15,nuechtern,38
133,F1,betrunken,57
133,F2,betrunken,41
133,F3,betrunken,35
133,F4,betrunken,29
133,F5,betrunken,58
133,F6,betrunken,63
133,F7,betrunken,43
133,F8,betrunken,60
133,F9,betrunken,42
133,F10,betrunken,52
133,F11,betrunken,43
133,F12,betrunken,51
133,F13,betrunken,62
133,F14,betrunken,66
133,F15,betrunken,39
134,F1,nuechtern,2
134,F2,nuechtern,10
134,F3,nuechtern,8
134,F4,nuechtern,19
134,F5,nuechtern,30
134,F6,nuechtern,17
134,F7,nuechtern,30
134,F8,nuechtern,17
134,F9,nuechtern,24
134,F10,nuechtern,17
134,F11,nuechtern,25
134,F12,nuechtern,16
134,F13,nuechtern,21
134,F14,nuechtern,23
134,F15,nuechtern,13
134,F1,betrunken,39
134,F2,betrunken,33
134,F3,betrunken,13
134,F4,betrunken,27
134,F5,betrunken,54
134,F6,betrunken,33
134,F7,betrunken,47
134,F8,betrunken,42
134,F9,betrunken,36
134,F10,betrunken,38
134,F11,betrunken,44
134,F12,betrunken,43
134,F13,betrunken,53
134,F14,betrunken,36
134,F15,betrunken,36
135,F1,nuechtern,27
135,F2,nuechtern,23
135,F3,nuechtern,22
135,F4,nuechtern,35
135,F5,nuechtern,31
135,F6,nuechtern,34
135,F7,nuechtern,22
135,F8,nuechtern,28
135,F9,nuechtern,35
135,F10,nuechtern,43
135,F11,nuechtern,25
135,F12,nuechtern,14
135,F13,nuechtern,29
135,F14,nuechtern,33
135,F15,nuechtern,18
135,F1,betrunken,74
135,F2,betrunken,72
135,F3,betrunken,47
135,F4,betrunken,58
135,F5,betrunken,69
135,F6,betrunken,68
135,F7,betrunken,58
135,F8,betrunken,79
135,F9,betrunken,58
135,F10,betrunken,60
135,F11,betrunken,69
135,F12,betrunken,70
135,F13,betrunken,78
135,F14,betrunken,84
135,F15,betrunken,54
136,F1,nuechtern,31
136,F2,nuechtern,15
136,F3,nuechtern,13
136,F4,nuechtern,13
136,F5,nuechtern,23
136,F6,nuechtern,31
136,F7,nuechtern,33
136,F8,nuechtern,51
136,F9,nuechtern,23
136,F10,nuechtern,36
136,F11,nuechtern,36
136,F12,nuechtern,25
136,F13,nuechtern,19
136,F14,nuechtern,35
136,F15,nuechtern,19
136,F1,betrunken,61
136,F2,betrunken,58
136,F3,betrunken,39
136,F4,betrunken,51
136,F5,betrunken,66
136,F6,betrunken,49
136,F7,betrunken,59
136,F8,betrunken,68
136,F9,betrunken,57
136,F10,betrunken,68
136,F11,betrunken,53
136,F12,betrunken,63
136,F13,betrunken,60
136,F14,betrunken,59
136,F15,betrunken,63
137,F1,nuechtern,22
137,F2,nuechtern,8
137,F3,nuechtern,20
137,F4,nuechtern,19
137,F5,nuechtern,23
137,F6,nuechtern,23
137,F7,nuechtern,25
137,F8,nuechtern,23
137,F9,nuechtern,36
137,F10,nuechtern,25
137,F11,nuechtern,13
137,F12,nuechtern,16
137,F13,nuechtern,27
137,F14,nuechtern,31
137,F15,nuechtern,18
137,F1,betrunken,64
137,F2,betrunken,39
137,F3,betrunken,37
137,F4,betrunken,37
137,F5,betrunken,59
137,F6,betrunken,49
137,F7,betrunken,33
137,F8,betrunken,81
137,F9,betrunken,56
137,F10,betrunken,45
137,F11,betrunken,38
137,F12,betrunken,60
137,F13,betrunken,67
137,F14,betrunken,62
137,F15,betrunken,44
138,F1,nuechtern,21
138,F2,nuechtern,11
138,F3,nuechtern,13
138,F4,nuechtern,16
138,F5,nuechtern,26
138,F6,nuechtern,25
138,F7,nuechtern,25
138,F8,nuechtern,22
138,F9,nuechtern,25
138,F10,nuechtern,20
138,F11,nuechtern,5
138,F12,nuechtern,19
138,F13,nuechtern,21
138,F14,nuechtern,10
138,F15,nuechtern,12
138,F1,betrunken,62
138,F2,betrunken,39
138,F3,betrunken,36
138,F4,betrunken,37
138,F5,betrunken,50
138,F6,betrunken,49
138,F7,betrunken,63
138,F8,betrunken,63
138,F9,betrunken,55
138,F10,betrunken,50
138,F11,betrunken,44
138,F12,betrunken,51
138,F13,betrunken,65
138,F14,betrunken,46
138,F15,betrunken,42
139,F1,nuechtern,33
139,F2,nuechtern,22
139,F3,nuechtern,27
139,F4,nuechtern,31
139,F5,nuechtern,44
139,F6,nuechtern,34
139,F7,nuechtern,35
139,F8,nuechtern,37
139,F9,nuechtern,21
139,F10,nuechtern,21
139,F11,nuechtern,20
139,F12,nuechtern,24
139,F13,nuechtern,31
139,F14,nuechtern,28
139,F15,nuechtern,29
139,F1,betrunken,66
139,F2,betrunken,62
139,F3,betrunken,53
139,F4,betrunken,47
139,F5,betrunken,77
139,F6,betrunken,71
139,F7,betrunken,66
139,F8,betrunken,82
139,F9,betrunken,78
139,F10,betrunken,70
139,F11,betrunken,66
139,F12,betrunken,74
139,F13,betrunken,75
139,F14,betrunken,75
139,F15,betrunken,64
140,F1,nuechtern,34
140,F2,nuechtern,23
140,F3,nuechtern,23
140,F4,nuechtern,35
140,F5,nuechtern,28
140,F6,nuechtern,42
140,F7,nuechtern,25
140,F8,nuechtern,38
140,F9,nuechtern,32
140,F10,nuechtern,43
140,F11,nuechtern,30
140,F12,nuechtern,36
140,F13,nuechtern,14
140,F14,nuechtern,35
140,F15,nuechtern,28
140,F1,betrunken,51
140,F2,betrunken,39
140,F3,betrunken,39
140,F4,betrunken,34
140,F5,betrunken,53
140,F6,betrunken,54
140,F7,betrunken,49
140,F8,betrunken,56
140,F9,betrunken,59
140,F10,betrunken,66
140,F11,betrunken,54
140,F12,betrunken,50
140,F13,betrunken,50
140,F14,betrunken,52
140,F15,betrunken,59
141,F1,nuechtern,42
141,F2,nuechtern,32
141,F3,nuechtern,18
141,F4,nuechtern,10
141,F5,nuechtern,35
141,F6,nuechtern,38
141,F7,nuechtern,29
141,F8,nuechtern,37
141,F9,nuechtern,25
141,F10,nuechtern,17
141,F11,nuechtern,6
141,F12,nuechtern,23
141,F13,nuechtern,25
141,F14,nuechtern,38
141,F15,nuechtern,20
141,F1,betrunken,29
141,F2,betrunken,33
141,F3,betrunken,36
141,F4,betrunken,34
141,F5,betrunken,56
141,F6,betrunken,41
141,F7,betrunken,37
141,F8,betrunken,57
141,F9,betrunken,42
141,F10,betrunken,44
141,F11,betrunken,28
141,F12,betrunken,41
141,F13,betrunken,50
141,F14,betrunken,65
141,F15,betrunken,30
142,F1,nuechtern,12
142,F2,nuechtern,25
142,F3,nuechtern,28
142,F4,nuechtern,33
142,F5,nuechtern,38
142,F6,nuechtern,39
142,F7,nuechtern,27
142,F8,nuechtern,45
142,F9,nuechtern,35
142,F10,nuechtern,11
142,F11,nuechtern,25
142,F12,nuechtern,18
142,F13,nuechtern,32
142,F14,nuechtern,36
142,F15,nuechtern,29
142,F1,betrunken,61
142,F2,betrunken,36
142,F3,betrunken,44
142,F4,betrunken,59
142,F5,betrunken,59
142,F6,betrunken,65
142,F7,betrunken,57
142,F8,betrunken,60
142,F9,betrunken,53
142,F10,betrunken,57
142,F11,betrunken,60
142,F12,betrunken,52
142,F13,betrunken,66
142,F14,betrunken,64
142,F15,betrunken,55
143,F1,nuechtern,34
143,F2,nuechtern,11
143,F3,nuechtern,24
143,F4,nuechtern,32
143,F5,nuechtern,27
143,F6,nuechtern,35
143,F7,nuechtern,18
143,F8,nuechtern,38
143,F9,nuechtern,27
143,F10,nuechtern,21
143,F11,nuechtern,26
143,F12,nuechtern,26
143,F13,nuechtern,21
143,F14,nuechtern,28
143,F15,nuechtern,14
143,F1,betrunken,51
143,F2,betrunken,30
143,F3,betrunken,21
143,F4,betrunken,38
143,F5,betrunken,48
143,F6,betrunken,43
143,F7,betrunken,47
143,F8,betrunken,60
143,F9,betrunken,42
143,F10,betrunken,46
143,F11,betrunken,41
143,F12,betrunken,46
143,F13,betrunken,42
143,F14,betrunken,50
143,F15,betrunken,39
144,F1,nuechtern,44
144,F2,nuechtern,36
144,F3,nuechtern,36
144,F4,nuechtern,56
144,F5,nuechtern,45
144,F6,nuechtern,44
144,F7,nuechtern,43
144,F8,nuechtern,49
144,F9,nuechtern,46
144,F10,nuechtern,46
144,F11,nuechtern,33
144,F12,nuechtern,40
144,F13,nuechtern,25
144,F14,nuechtern,42
144,F15,nuechtern,36
144,F1,betrunken,75
144,F2,betrunken,77
144,F3,betrunken,68
144,F4,betrunken,73
144,F5,betrunken,96
144,F6,betrunken,85
144,F7,betrunken,77
144,F8,betrunken,98
144,F9,betrunken,90
144,F10,betrunken,83
144,F11,betrunken,75
144,F12,betrunken,76
144,F13,betrunken,89
144,F14,betrunken,80
144,F15,betrunken,75
145,F1,nuechtern,45
145,F2,nuechtern,37
145,F3,nuechtern,31
145,F4,nuechtern,24
145,F5,nuechtern,39
145,F6,nuechtern,37
145,F7,nuechtern,33
145,F8,nuechtern,30
145,F9,nuechtern,24
145,F10,nuechtern,22
145,F11,nuechtern,27
145,F12,nuechtern,41
145,F13,nuechtern,13
145,F14,nuechtern,42
145,F15,nuechtern,41
145,F1,betrunken,53
145,F2,betrunken,54
145,F3,betrunken,63
145,F4,betrunken,63
145,F5,betrunken,77
145,F6,betrunken,67
145,F7,betrunken,65
145,F8,betrunken,71
145,F9,betrunken,66
145,F10,betrunken,72
145,F11,betrunken,52
145,F12,betrunken,66
145,F13,betrunken,80
145,F14,betrunken,85
145,F15,betrunken,70
146,F1,nuechtern,22
146,F2,nuechtern,25
146,F3,nuechtern,20
146,F4,nuechtern,39
146,F5,nuechtern,28
146,F6,nuechtern,34
146,F7,nuechtern,40
146,F8,nuechtern,49
146,F9,nuechtern,19
146,F10,nuechtern,27
146,F11,nuechtern,17
146,F12,nuechtern,12
146,F13,nuechtern,20
146,F14,nuechtern,30
146,F15,nuechtern,15
146,F1,betrunken,46
146,F2,betrunken,41
146,F3,betrunken,32
146,F4,betrunken,40
146,F5,betrunken,48
146,F6,betrunken,50
146,F7,betrunken,55
146,F8,betrunken,63
146,F9,betrunken,41
146,F10,betrunken,59
146,F11,betrunken,44
146,F12,betrunken,53
146,F13,betrunken,57
146,F14,betrunken,64
146,F15,betrunken,43
147,F1,nuechtern,34
147,F2,nuechtern,23
147,F3,nuechtern,21
147,F4,nuechtern,46
147,F5,nuechtern,35
147,F6,nuechtern,53
147,F7,nuechtern,32
147,F8,nuechtern,37
147,F9,nuechtern,41
147,F10,nuechtern,40
147,F11,nuechtern,31
147,F12,nuechtern,20
147,F13,nuechtern,30
147,F14,nuechtern,31
147,F15,nuechtern,30
147,F1,betrunken,73
147,F2,betrunken,66
147,F3,betrunken,45
147,F4,betrunken,57
147,F5,betrunken,78
147,F6,betrunken,63
147,F7,betrunken,68
147,F8,betrunken,91
147,F9,betrunken,66
147,F10,betrunken,79
147,F11,betrunken,53
147,F12,betrunken,63
147,F13,betrunken,78
147,F14,betrunken,76
147,F15,betrunken,55
148,F1,nuechtern,26
148,F2,nuechtern,24
148,F3,nuechtern,27
148,F4,nuechtern,24
148,F5,nuechtern,40
148,F6,nuechtern,26
148,F7,nuechtern,40
148,F8,nuechtern,30
148,F9,nuechtern,30
148,F10,nuechtern,44
148,F11,nuechtern,20
148,F12,nuechtern,22
148,F13,nuechtern,33
148,F14,nuechtern,38
148,F15,nuechtern,38
148,F1,betrunken,56
148,F2,betrunken,33
148,F3,betrunken,56
148,F4,betrunken,43
148,F5,betrunken,52
148,F6,betrunken,46
148,F7,betrunken,42
148,F8,betrunken,61
148,F9,betrunken,64
148,F10,betrunken,62
148,F11,betrunken,38
148,F12,betrunken,54
148,F13,betrunken,47
148,F14,betrunken,67
148,F15,betrunken,64
149,F1,nuechtern,39
149,F2,nuechtern,27
149,F3,nuechtern,21
149,F4,nuechtern,36
149,F5,nuechtern,41
149,F6,nuechtern,28
149,F7,nuechtern,35
149,F8,nuechtern,47
149,F9,nuechtern,38
149,F10,nuechtern,28
149,F11,nuechtern,25
149,F12,nuechtern,16
149,F13,nuechtern,25
149,F14,nuechtern,32
149,F15,nuechtern,18
149,F1,betrunken,51
149,F2,betrunken,38
149,F3,betrunken,33
149,F4,betrunken,41
149,F5,betrunken,71
149,F6,betrunken,49
149,F7,betrunken,43
149,F8,betrunken,52
149,F9,betrunken,56
149,F10,betrunken,55
149,F11,betrunken,47
149,F12,betrunken,75
149,F13,betrunken,59
149,F14,betrunken,49
149,F15,betrunken,60
150,F1,nuechtern,45
150,F2,nuechtern,31
150,F3,nuechtern,10
150,F4,nuechtern,34
150,F5,nuechtern,56
150,F6,nuechtern,47
